name,char,line,direction,type,pri_type,domain,sub_domain,nv_resp,interaction,char_type,is_fed,error,value_id
116,Picard,(to computer) Exit.,The doors OPEN. The RED ALERT is still FLASHING. They react with shock -- like a dousing of ice water.,Statement,Statement,Entertainment,Holodeck,TRUE,Exit.,Person,TRUE,FALSE,280
116,Picard,(tense) Computer! Explain Red Alert.,,Wake Word,Command,InfoSeek,Emergency,FALSE,Computer! Explain Red Alert.,Person,TRUE,FALSE,283
116,Picard,(tense) Computer! Explain Red Alert.,,Command,Command,InfoSeek,Emergency,FALSE,Computer! Explain Red Alert.,Person,TRUE,FALSE,283
116,Picard,(beat  thinks) Locate Lieutenant Commander Data.,,Command,Command,InfoSeek,Locate,FALSE,Locate Lieutenant Commander Data.,Person,TRUE,FALSE,289
116,Computer Voice,Not on board the Enterprise.,,Response,Response,InfoSeek,Locate,FALSE,Not on board the Enterprise.,Computer,TRUE,FALSE,290
116,Computer,Recognize Picard  Jean-Luc  Captain... (pause) Recognize Riker  William T  Commander.,,Response,Response,Emergency,Emergency,FALSE,Recognize Picard  Jean-Luc  Captain... (pause) Recognize Riker  William T  Commander.,Computer,TRUE,FALSE,336
116,Picard,Set auto-destruct sequence.,,Command,Command,Emergency,Emergency,FALSE,Set auto-destruct sequence.,Person,TRUE,FALSE,337
116,Picard,Set auto-destruct sequence.,,Command,Command,Emergency,IoT,FALSE,Set auto-destruct sequence.,Person,TRUE,FALSE,337
116,Picard,Set auto-destruct sequence.,,Command,Command,IoT,Emergency,FALSE,Set auto-destruct sequence.,Person,TRUE,FALSE,337
116,Picard,Set auto-destruct sequence.,,Command,Command,IoT,IoT,FALSE,Set auto-destruct sequence.,Person,TRUE,FALSE,337
116,Computer,Does the first officer concur?,,Response,Clarification,Emergency,Emergency,FALSE,Does the first officer concur?,Computer,TRUE,FALSE,338
116,Computer,Does the first officer concur?,,Response,Clarification,Emergency,IoT,FALSE,Does the first officer concur?,Computer,TRUE,FALSE,338
116,Computer,Does the first officer concur?,,Response,Clarification,IoT,Emergency,FALSE,Does the first officer concur?,Computer,TRUE,FALSE,338
116,Computer,Does the first officer concur?,,Response,Clarification,IoT,IoT,FALSE,Does the first officer concur?,Computer,TRUE,FALSE,338
116,Computer,Does the first officer concur?,,Clarification,Clarification,Emergency,Emergency,FALSE,Does the first officer concur?,Computer,TRUE,FALSE,338
116,Computer,Does the first officer concur?,,Clarification,Clarification,Emergency,IoT,FALSE,Does the first officer concur?,Computer,TRUE,FALSE,338
116,Computer,Does the first officer concur?,,Clarification,Clarification,IoT,Emergency,FALSE,Does the first officer concur?,Computer,TRUE,FALSE,338
116,Computer,Does the first officer concur?,,Clarification,Clarification,IoT,IoT,FALSE,Does the first officer concur?,Computer,TRUE,FALSE,338
116,Riker,... Yes. Set auto-destruct sequence -- now!,A small sign ILLUMINATES 'AUTO-DESTRUCT IN (TIME).',Command,Command,Emergency,Emergency,FALSE,... Yes. Set auto-destruct sequence -- now!,Person,TRUE,FALSE,339
116,Riker,... Yes. Set auto-destruct sequence -- now!,A small sign ILLUMINATES 'AUTO-DESTRUCT IN (TIME).',Command,Command,Emergency,IoT,FALSE,... Yes. Set auto-destruct sequence -- now!,Person,TRUE,FALSE,339
116,Riker,... Yes. Set auto-destruct sequence -- now!,A small sign ILLUMINATES 'AUTO-DESTRUCT IN (TIME).',Command,Command,IoT,Emergency,FALSE,... Yes. Set auto-destruct sequence -- now!,Person,TRUE,FALSE,339
116,Riker,... Yes. Set auto-destruct sequence -- now!,A small sign ILLUMINATES 'AUTO-DESTRUCT IN (TIME).',Command,Command,IoT,IoT,FALSE,... Yes. Set auto-destruct sequence -- now!,Person,TRUE,FALSE,339
116,Riker,... Yes. Set auto-destruct sequence -- now!,A small sign ILLUMINATES 'AUTO-DESTRUCT IN (TIME).',Conversation,Command,Emergency,Emergency,FALSE,... Yes. Set auto-destruct sequence -- now!,Person,TRUE,FALSE,339
116,Riker,... Yes. Set auto-destruct sequence -- now!,A small sign ILLUMINATES 'AUTO-DESTRUCT IN (TIME).',Conversation,Command,Emergency,IoT,FALSE,... Yes. Set auto-destruct sequence -- now!,Person,TRUE,FALSE,339
116,Riker,... Yes. Set auto-destruct sequence -- now!,A small sign ILLUMINATES 'AUTO-DESTRUCT IN (TIME).',Conversation,Command,IoT,Emergency,FALSE,... Yes. Set auto-destruct sequence -- now!,Person,TRUE,FALSE,339
116,Riker,... Yes. Set auto-destruct sequence -- now!,A small sign ILLUMINATES 'AUTO-DESTRUCT IN (TIME).',Conversation,Command,IoT,IoT,FALSE,... Yes. Set auto-destruct sequence -- now!,Person,TRUE,FALSE,339
116,Computer,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,,Alert,Alert,Emergency,Emergency,FALSE,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,Computer,TRUE,FALSE,340
116,Computer,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,,Alert,Alert,Emergency,IoT,FALSE,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,Computer,TRUE,FALSE,340
116,Computer,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,,Alert,Alert,IoT,Emergency,FALSE,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,Computer,TRUE,FALSE,340
116,Computer,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,,Alert,Alert,IoT,IoT,FALSE,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,Computer,TRUE,FALSE,340
116,Computer,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,,Info,Alert,Emergency,Emergency,FALSE,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,Computer,TRUE,FALSE,340
116,Computer,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,,Info,Alert,Emergency,IoT,FALSE,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,Computer,TRUE,FALSE,340
116,Computer,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,,Info,Alert,IoT,Emergency,FALSE,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,Computer,TRUE,FALSE,340
116,Computer,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,,Info,Alert,IoT,IoT,FALSE,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,Computer,TRUE,FALSE,340
116,Computer,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,,Countdown,Alert,Emergency,Emergency,FALSE,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,Computer,TRUE,FALSE,340
116,Computer,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,,Countdown,Alert,Emergency,IoT,FALSE,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,Computer,TRUE,FALSE,340
116,Computer,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,,Countdown,Alert,IoT,Emergency,FALSE,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,Computer,TRUE,FALSE,340
116,Computer,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,,Countdown,Alert,IoT,IoT,FALSE,Auto-destruct will detonate in four minutes and fifty-nine seconds... four minutes and fifty-eight seconds... four minutes and fifty-seven seconds...,Computer,TRUE,FALSE,340
116,Computer (V.O.),Access denied.,,Response,Response,Emergency,Access,FALSE,Access denied.,Computer,TRUE,FALSE,346
116,Computer (V.O.),Access denied.,,Alert,Response,Emergency,Access,FALSE,Access denied.,Computer,TRUE,FALSE,346
116,Picard,Cancel auto-destruct.,,Command,Command,Emergency,Emergency,FALSE,Cancel auto-destruct.,Person,TRUE,FALSE,369
116,Computer Voice,Does the first officer agree?,,Response,Clarification,Emergency,Emergency,FALSE,Does the first officer agree?,Computer,TRUE,FALSE,370
116,Computer Voice,Does the first officer agree?,,Clarification,Clarification,Emergency,Emergency,FALSE,Does the first officer agree?,Computer,TRUE,FALSE,370
116,Riker,Affirmative.,,Statement,Statement,Emergency,Emergency,FALSE,Affirmative.,Person,TRUE,FALSE,371
116,Computer Voice,Auto-destruct cancelled.,The red alarm lights STOP FLASHING. Picard is by the Bynars who are prone and inert. Riker is checking the ship's position at a nearby panel.,Response,Response,Emergency,Emergency,FALSE,Auto-destruct cancelled.,Computer,TRUE,FALSE,372
116,Computer,Program entered - you may enter the Holodeck.,Riker ENTERS. The scene is the same. 'Minuet' is at the table. Riker is very relieved. Her face is turned away -- she is motionless and will be until Riker sits down. Riker sits down.,Response,Response,Entertainment,Holodeck,FALSE,Program entered - you may enter the Holodeck.,Computer,TRUE,FALSE,446
117,Beverly,(to Computer) Activate.,There is a pause as the device is activated.,Command,Command,IoT,Sci,TRUE,Activate.,Person,TRUE,FALSE,150
117,Beverly,(continuing; to group) Let's be sure of what we have here. (to the scanner) Is the sample organic?,,Question,Question,Analysis,Sci,FALSE,Is the sample organic?,Person,TRUE,FALSE,151
117,Computer Voice,Negative carbon. Negative known life components. Substance inorganic.,,Response,Response,Analysis,Sci,FALSE,Negative carbon. Negative known life components. Substance inorganic.,Computer,TRUE,FALSE,152
117,Data,Recheck analysis.,,Command,Command,Analysis,Sci,FALSE,Recheck analysis.,Person,TRUE,FALSE,153
117,Computer Voice,Rechecking... Analysis verified. Not organic.,,Progress,Response,Analysis,Sci,FALSE,Rechecking... Analysis verified. Not organic.,Computer,TRUE,FALSE,154
117,Computer Voice,Rechecking... Analysis verified. Not organic.,,Response,Response,Analysis,Sci,FALSE,Rechecking... Analysis verified. Not organic.,Computer,TRUE,FALSE,154
117,Beverly,Magnify to screen. Magnify -- factor rate five. (beat  and:) Hold surface. Rate ten. (beat  and:) Hold.,Everyone leans in for a closer look. WE SEE A NETWORK of tiny BEAD-LIKE THINGS  connected by a WEB  like the synaptic structure of brain tissue. This structure SPARKLES DAZZLINGLY as energies flow along its 'CIRCUITRY.' We have isolated about FIVE OR SIX OF THE 'BEADS.',Command,Command,Analysis,Sci,TRUE,Magnify to screen. Magnify -- factor rate five. (beat  and:) Hold surface. Rate ten. (beat  and:) Hold.,Person,TRUE,FALSE,155
117,Beverly,Computer  what is the magnification?,,Wake Word,Question,Analysis,Sci,FALSE,Computer  what is the magnification?,Person,TRUE,FALSE,159
117,Beverly,Computer  what is the magnification?,,Question,Question,Analysis,Sci,FALSE,Computer  what is the magnification?,Person,TRUE,FALSE,159
117,Computer Voice,Twenty five thousand diameters and holding.,,Response,Response,Analysis,Sci,FALSE,Twenty five thousand diameters and holding.,Computer,TRUE,FALSE,160
117,Beverly,Analysis. The pattern of the flashes.,,Statement,Statement,Analysis,Sci,FALSE,Analysis. The pattern of the flashes.,Person,TRUE,FALSE,161
117,Computer Voice,Not random or repetitive or sequential. Pattern not recognized.,,Response,Response,Analysis,Sci,FALSE,Not random or repetitive or sequential. Pattern not recognized.,Computer,TRUE,FALSE,162
117,Beverly,What is the source of the flashes?,,Question,Question,Analysis,Sci,FALSE,What is the source of the flashes?,Person,TRUE,FALSE,163
